item_code,quantity,number_of_orders_that_use_that_quantity,demand_probability
31500032002,2,2,0.2857142857142857
31500033001,1,8,0.8
31500033001,2,1,0.1
31500033001,3,1,0.1
31501001001,1,13,0.52
31501001001,2,4,0.16
31501001001,3,4,0.16
31501001001,5,1,0.04
31501001001,6,2,0.08
31501001001,10,1,0.04
31501001002,1,3,0.3333333333333333
31501001002,2,1,0.1111111111111111
31501001002,3,1,0.1111111111111111
31501001002,4,2,0.2222222222222222
31501001002,5,1,0.1111111111111111
31501001002,6,1,0.1111111111111111
31501003001,1,1,0.017241379310344827
31501003001,2,45,0.7758620689655172
31501003001,3,1,0.017241379310344827
31501003001,4,7,0.1206896551724138
31501003001,6,4,0.06896551724137931
31501007001,1,6,0.5
31501007001,3,4,0.3333333333333333
31501007001,6,2,0.16666666666666666
31501009001,1,3,0.21428571428571427
31501009001,2,4,0.2857142857142857
31501009001,3,2,0.14285714285714285
31501009001,4,1,0.07142857142857142
31501009001,5,1,0.07142857142857142
31501009001,6,3,0.21428571428571427
31501010001,1,16,0.14285714285714285
31501010001,2,70,0.625
31501010001,3,2,0.017857142857142856
31501010001,4,8,0.07142857142857142
31501010001,6,15,0.13392857142857142
31501010001,8,1,0.008928571428571428
31501012001,1,8,0.38095238095238093
31501012001,2,9,0.42857142857142855
31501012001,4,2,0.09523809523809523
31501012001,6,2,0.09523809523809523
31501013001,1,1,0.2
31501013001,2,3,0.6
31501013001,6,1,0.2
31501021001,1,62,0.5254237288135594
31501021001,2,29,0.2457627118644068
31501021001,3,15,0.1271186440677966
31501021001,4,4,0.03389830508474576
31501021001,5,3,0.025423728813559324
31501021001,6,4,0.03389830508474576
31501021001,10,1,0.00847457627118644
31501025001,1,11,0.5
31501025001,2,4,0.18181818181818182
31501025001,3,2,0.09090909090909091
31501025001,4,3,0.13636363636363635
31501025001,5,1,0.045454545454545456
31501025001,6,1,0.045454545454545456
31501901003,1,15,0.6521739130434783
31501901003,2,2,0.08695652173913043
31501901003,3,4,0.17391304347826086
31501901003,4,1,0.043478260869565216
31501901003,6,1,0.043478260869565216
31501901004,1,7,0.4375
31501901004,2,8,0.5
31501901004,3,1,0.0625
31501903001,1,15,0.5
31501903001,2,8,0.26666666666666666
31501903001,3,4,0.13333333333333333
31501903001,4,1,0.03333333333333333
31501903001,5,1,0.03333333333333333
31501903001,6,1,0.03333333333333333
31501903002,1,10,0.5
31501903002,2,5,0.25
31501903002,3,3,0.15
31501903002,6,2,0.1
31501903003,1,6,0.2857142857142857
31501903003,2,8,0.38095238095238093
31501903003,3,4,0.19047619047619047
31501903003,4,1,0.047619047619047616
31501903003,6,2,0.09523809523809523
31501904001,1,4,0.4444444444444444
31501904001,2,3,0.3333333333333333
31501904001,3,1,0.1111111111111111
31501904001,5,1,0.1111111111111111
31501907001,1,7,0.7777777777777778
31501907001,2,1,0.1111111111111111
31501907001,3,1,0.1111111111111111
31501907002,1,1,0.16666666666666666
31501907002,2,4,0.6666666666666666
31501907002,4,1,0.16666666666666666
31502003001,1,14,0.7368421052631579
31502003001,2,3,0.15789473684210525
31502003001,5,1,0.05263157894736842
31502003001,6,1,0.05263157894736842
31502006001,1,6,0.09090909090909091
31502006001,2,42,0.6363636363636364
31502006001,3,2,0.030303030303030304
31502006001,4,6,0.09090909090909091
31502006001,6,10,0.15151515151515152
31502009001,1,3,0.5
31502009001,2,2,0.3333333333333333
31502009001,6,1,0.16666666666666666
31502010001,1,2,0.2857142857142857
31502010001,2,4,0.5714285714285714
31502010001,4,1,0.14285714285714285
31502012001,1,5,0.625
31502012001,3,1,0.125
31502012001,6,2,0.25
31502015001,1,6,0.375
31502015001,2,7,0.4375
31502015001,3,1,0.0625
31502015001,5,1,0.0625
31502015001,6,1,0.0625
31502022001,1,8,0.5714285714285714
31502022001,2,2,0.14285714285714285
31502022001,3,1,0.07142857142857142
31502022001,5,2,0.14285714285714285
31502022001,6,1,0.07142857142857142
31502022002,1,5,0.45454545454545453
31502022002,2,2,0.18181818181818182
31502022002,3,1,0.09090909090909091
31502022002,6,2,0.18181818181818182
31502022002,10,1,0.09090909090909091
31502023001,1,7,0.2916666666666667
31502023001,2,6,0.25
31502023001,3,2,0.08333333333333333
31502023001,4,2,0.08333333333333333
31502023001,5,1,0.041666666666666664
31502023001,6,5,0.20833333333333334
31502023001,11,1,0.041666666666666664
31502025001,1,45,0.5555555555555556
31502025001,2,19,0.2345679012345679
31502025001,3,9,0.1111111111111111
31502025001,4,4,0.04938271604938271
31502025001,5,2,0.024691358024691357
31502025001,6,1,0.012345679012345678
31502025001,10,1,0.012345679012345678
31502032004,1,4,0.36363636363636365
31502032004,2,2,0.18181818181818182
31502032004,3,2,0.18181818181818182
31502032004,4,2,0.18181818181818182
31502032004,5,1,0.09090909090909091
31502034001,1,9,0.45
31502034001,2,7,0.35
31502034001,3,3,0.15
31502034001,6,1,0.05
31502034002,1,8,0.42105263157894735
31502034002,2,4,0.21052631578947367
31502034002,3,3,0.15789473684210525
31502034002,4,2,0.10526315789473684
31502034002,5,1,0.05263157894736842
31502034002,6,1,0.05263157894736842
31502034003,1,4,0.5
31502034003,2,3,0.375
31502034003,6,1,0.125
31502037001,1,6,0.6
31502037001,2,2,0.2
31502037001,3,1,0.1
31502037001,5,1,0.1
31502041001,1,2,1.0
31502041002,2,2,1.0
31503001001,1,9,0.47368421052631576
31503001001,2,5,0.2631578947368421
31503001001,3,2,0.10526315789473684
31503001001,4,2,0.10526315789473684
31503001001,6,1,0.05263157894736842
31503003001,1,2,0.2222222222222222
31503003001,2,3,0.3333333333333333
31503003001,3,2,0.2222222222222222
31503003001,4,1,0.1111111111111111
31503003001,6,1,0.1111111111111111
31504001001,1,1,0.3333333333333333
31504001001,3,1,0.3333333333333333
31504001001,6,1,0.3333333333333333
31504002001,1,4,0.4
31504002001,2,1,0.1
31504002001,3,3,0.3
31504002001,4,1,0.1
31504002001,6,1,0.1
31504006001,1,1,0.3333333333333333
31504006001,3,1,0.3333333333333333
31504006001,5,1,0.3333333333333333
31504009001,1,1,0.125
31504009001,3,2,0.25
31504009001,5,1,0.125
31504009001,6,4,0.5
31504015001,1,2,0.3333333333333333
31504015001,2,2,0.3333333333333333
31504015001,4,1,0.16666666666666666
31504015001,5,1,0.16666666666666666
31510009001,1,2,0.3333333333333333
31510009001,2,4,0.6666666666666666
31510010001,1,1,0.25
31510010001,2,1,0.25
31510010001,3,1,0.25
31510010001,4,1,0.25
31521003001,1,1,0.3333333333333333
31521003001,2,2,0.6666666666666666
31521004001,1,1,0.5
31521004001,2,1,0.5
31523019001,1,10,0.9090909090909091
31523019001,3,1,0.09090909090909091
31530001001,1,2,1.0
31530003001,1,3,0.6
31530003001,3,1,0.2
31530003001,6,1,0.2
31530005001,2,1,0.5
31530005001,6,1,0.5
31530008001,1,3,0.75
31530008001,2,1,0.25
31530011001,1,4,0.5
31530011001,2,2,0.25
31530011001,3,2,0.25
31530027001,1,4,0.6666666666666666
31530027001,3,1,0.16666666666666666
31530027001,4,1,0.16666666666666666
31530043001,1,2,0.6666666666666666
31530043001,2,1,0.3333333333333333
31530048001,1,5,0.625
31530048001,2,2,0.25
31530048001,3,1,0.125
31530049001,1,6,0.75
31530049001,2,2,0.25
31530081001,1,4,0.5714285714285714
31530081001,2,2,0.2857142857142857
31530081001,5,1,0.14285714285714285
31530082001,1,1,0.5
31530082001,5,1,0.5
31530083001,3,1,1.0
31530106001,1,1,1.0
31530107001,1,7,0.5
31530107001,2,2,0.14285714285714285
31530107001,3,1,0.07142857142857142
31530107001,4,1,0.07142857142857142
31530107001,6,3,0.21428571428571427
31530108001,1,7,0.7
31530108001,2,2,0.2
31530108001,3,1,0.1
31531002001,1,9,0.1267605633802817
31531002001,2,44,0.6197183098591549
31531002001,3,1,0.014084507042253521
31531002001,4,10,0.14084507042253522
31531002001,6,5,0.07042253521126761
31531002001,10,2,0.028169014084507043
31531021001,1,2,0.2222222222222222
31531021001,2,3,0.3333333333333333
31531021001,3,3,0.3333333333333333
31531021001,4,1,0.1111111111111111
31531022001,1,7,0.875
31531022001,4,1,0.125
31531042001,1,2,0.2
31531042001,2,2,0.2
31531042001,3,2,0.2
31531042001,4,2,0.2
31531042001,6,2,0.2
31531044001,2,1,1.0
31531047001,1,7,1.0
31531056001,1,8,0.8
31531056001,2,1,0.1
31531056001,3,1,0.1
31531099001,1,3,0.13043478260869565
31531099001,2,6,0.2608695652173913
31531099001,3,1,0.043478260869565216
31531099001,4,3,0.13043478260869565
31531099001,5,1,0.043478260869565216
31531099001,6,3,0.13043478260869565
31531099001,9,2,0.08695652173913043
31531099001,10,2,0.08695652173913043
31531099001,12,2,0.08695652173913043
31531124001,1,1,0.05
31531124001,2,5,0.25
31531124001,3,3,0.15
31531124001,4,5,0.25
31531124001,5,2,0.1
31531124001,6,1,0.05
31531124001,10,1,0.05
31531124001,12,2,0.1
31531169001,1,13,1.0
31531171001,10,1,1.0
31532003001,1,3,0.6
31532003001,2,2,0.4
31532059001,1,2,0.5
31532059001,2,1,0.25
31532059001,3,1,0.25
31532060001,1,5,0.625
31532060001,2,3,0.375
31532098001,2,21,0.9545454545454546
31532098001,4,1,0.045454545454545456
31532099001,2,21,0.9545454545454546
31532099001,4,1,0.045454545454545456
31532100001,1,1,0.037037037037037035
31532100001,2,25,0.9259259259259259
31532100001,4,1,0.037037037037037035
31533003001,1,6,0.8571428571428571
31533003001,3,1,0.14285714285714285
31533005001,1,2,0.03571428571428571
31533005001,2,45,0.8035714285714286
31533005001,3,2,0.03571428571428571
31533005001,4,2,0.03571428571428571
31533005001,6,5,0.08928571428571429
31533008001,1,6,0.05454545454545454
31533008001,2,94,0.8545454545454545
31533008001,3,2,0.01818181818181818
31533008001,4,5,0.045454545454545456
31533008001,6,3,0.02727272727272727
31533017001,1,1,0.16666666666666666
31533017001,2,4,0.6666666666666666
31533017001,3,1,0.16666666666666666
31533032001,1,2,0.6666666666666666
31533032001,2,1,0.3333333333333333
31533034001,1,1,1.0
31533037001,2,9,1.0
31533037002,1,2,0.08333333333333333
31533037002,2,21,0.875
31533037002,4,1,0.041666666666666664
31533038001,2,13,0.9285714285714286
31533038001,4,1,0.07142857142857142
31533038002,2,7,1.0
31533084001,2,1,1.0
31533085001,1,3,0.75
31533085001,4,1,0.25
31533096001,1,5,0.625
31533096001,2,1,0.125
31533096001,3,1,0.125
31533096001,6,1,0.125
31533097001,1,4,0.6666666666666666
31533097001,2,2,0.3333333333333333
31533211001,1,1,1.0
31533232001,1,3,0.15789473684210525
31533232001,2,13,0.6842105263157895
31533232001,3,1,0.05263157894736842
31533232001,4,1,0.05263157894736842
31533232001,6,1,0.05263157894736842
31533233001,1,16,0.25396825396825395
31533233001,2,42,0.6666666666666666
31533233001,4,4,0.06349206349206349
31533233001,6,1,0.015873015873015872
31533309001,1,9,0.8181818181818182
31533309001,2,1,0.09090909090909091
31533309001,6,1,0.09090909090909091
31533891001,2,11,1.0
31533893001,2,8,1.0
31540007001,1,6,0.8571428571428571
31540007001,2,1,0.14285714285714285
31543028001,1,10,0.625
31543028001,2,5,0.3125
31543028001,4,1,0.0625
31543032001,1,2,1.0
31543034001,1,2,1.0
31544002001,1,3,1.0
31544040001,1,3,1.0
31544042001,1,7,0.7
31544042001,2,1,0.1
31544042001,3,1,0.1
31544042001,4,1,0.1
31544043001,1,29,0.90625
31544043001,2,1,0.03125
31544043001,3,2,0.0625
31544060001,1,3,1.0
31544075001,1,8,1.0
31544075002,1,2,1.0
31544075003,1,1,1.0
31544077001,1,16,0.9411764705882353
31544077001,2,1,0.058823529411764705
31544077002,1,8,1.0
31545002001,1,8,0.8888888888888888
31545002001,2,1,0.1111111111111111
31545005001,1,5,0.5555555555555556
31545005001,2,2,0.2222222222222222
31545005001,5,2,0.2222222222222222
31545006001,1,1,1.0
31545011001,1,8,1.0
31546020001,1,10,0.8333333333333334
31546020001,4,2,0.16666666666666666
31552006001,1,6,1.0
31552017001,1,8,0.8888888888888888
31552017001,2,1,0.1111111111111111
31553006001,1,7,0.7777777777777778
31553006001,2,2,0.2222222222222222
31553007001,1,3,1.0
31556012001,1,1,0.5
31556012001,2,1,0.5
31563004001,1,6,0.75
31563004001,2,1,0.125
31563004001,3,1,0.125
31563008001,1,2,0.3333333333333333
31563008001,2,1,0.16666666666666666
31563008001,5,1,0.16666666666666666
31563008001,6,2,0.3333333333333333
31563016001,1,2,1.0
31563039001,2,1,0.3333333333333333
31563039001,4,1,0.3333333333333333
31563039001,6,1,0.3333333333333333
31564003001,1,6,0.35294117647058826
31564003001,2,7,0.4117647058823529
31564003001,3,2,0.11764705882352941
31564003001,4,2,0.11764705882352941
31564005001,1,4,0.5
31564005001,2,4,0.5
31564007001,1,6,0.42857142857142855
31564007001,2,5,0.35714285714285715
31564007001,3,1,0.07142857142857142
31564007001,5,2,0.14285714285714285
31567002001,1,4,0.5714285714285714
31567002001,2,2,0.2857142857142857
31567002001,3,1,0.14285714285714285
31567004001,1,2,0.18181818181818182
31567004001,2,4,0.36363636363636365
31567004001,3,2,0.18181818181818182
31567004001,5,2,0.18181818181818182
31567004001,6,1,0.09090909090909091
31567010001,1,3,0.5
31567010001,2,2,0.3333333333333333
31567010001,6,1,0.16666666666666666
31567018001,1,6,0.1276595744680851
31567018001,2,29,0.6170212765957447
31567018001,3,1,0.02127659574468085
31567018001,4,1,0.02127659574468085
31567018001,5,1,0.02127659574468085
31567018001,6,8,0.1702127659574468
31567018001,9,1,0.02127659574468085
31567019001,1,3,0.125
31567019001,2,18,0.75
31567019001,4,2,0.08333333333333333
31567019001,6,1,0.041666666666666664
31567023001,1,5,0.7142857142857143
31567023001,2,2,0.2857142857142857
31567025001,1,1,0.03225806451612903
31567025001,2,20,0.6451612903225806
31567025001,4,3,0.0967741935483871
31567025001,6,7,0.22580645161290322
31567028001,1,3,0.6
31567028001,2,1,0.2
31567028001,4,1,0.2
31567030001,1,3,0.5
31567030001,2,2,0.3333333333333333
31567030001,3,1,0.16666666666666666
31567031001,1,13,0.24074074074074073
31567031001,2,25,0.46296296296296297
31567031001,3,1,0.018518518518518517
31567031001,4,2,0.037037037037037035
31567031001,5,1,0.018518518518518517
31567031001,6,12,0.2222222222222222
31567032001,1,3,0.15789473684210525
31567032001,2,12,0.631578947368421
31567032001,4,3,0.15789473684210525
31567032001,6,1,0.05263157894736842
31567037001,1,3,0.75
31567037001,2,1,0.25
31567050001,1,2,1.0
31567051001,1,2,1.0
31567052001,1,42,0.9767441860465116
31567052001,10,1,0.023255813953488372
31567053001,1,4,0.08163265306122448
31567053001,2,32,0.6530612244897959
31567053001,4,5,0.10204081632653061
31567053001,6,8,0.16326530612244897
31567056001,1,2,1.0
31567060001,2,1,1.0
31568007001,1,3,0.6
31568007001,4,2,0.4
31568011001,1,8,0.8
31568011001,3,2,0.2
31568012001,1,8,0.6666666666666666
31568012001,2,3,0.25
31568012001,3,1,0.08333333333333333
31568016001,1,19,0.95
31568016001,4,1,0.05
31568019001,1,29,1.0
31568024001,1,5,0.7142857142857143
31568024001,2,1,0.14285714285714285
31568024001,5,1,0.14285714285714285
31568028001,1,21,1.0
31568043001,1,4,1.0
31568071001,1,1,1.0
31571902001,1,2,0.6666666666666666
31571902001,2,1,0.3333333333333333
31580049002,2,1,1.0
31580049003,1,1,0.5
31580049003,2,1,0.5
31581021001,2,2,1.0
31581023001,2,1,1.0
31600009001,1,3,1.0
31602030001,1,1,1.0
31602031001,1,1,1.0
31602045001,1,3,0.10344827586206896
31602045001,2,20,0.6896551724137931
31602045001,4,5,0.1724137931034483
31602045001,6,1,0.034482758620689655
31602059001,2,3,1.0
31603002001,2,19,0.7916666666666666
31603002001,4,4,0.16666666666666666
31603002001,6,1,0.041666666666666664
31603018001,1,8,0.8
31603018001,2,2,0.2
31607007001,1,6,0.8571428571428571
31607007001,2,1,0.14285714285714285
31607015001,1,5,0.8333333333333334
31607015001,2,1,0.16666666666666666
31611044001,1,7,1.0
31611047001,1,1,0.09090909090909091
31611047001,2,10,0.9090909090909091
31620010001,1,2,0.6666666666666666
31620010001,3,1,0.3333333333333333
31621001001,1,3,0.6
31621001001,2,1,0.2
31621001001,6,1,0.2
31621032001,1,2,0.4
31621032001,2,1,0.2
31621032001,3,1,0.2
31621032001,4,1,0.2
31621043001,1,1,1.0
31621907001,2,1,0.5
31621907001,4,1,0.5
31623006001,1,7,0.6363636363636364
31623006001,2,3,0.2727272727272727
31623006001,4,1,0.09090909090909091
31623026001,1,7,0.4117647058823529
31623026001,2,7,0.4117647058823529
31623026001,3,1,0.058823529411764705
31623026001,5,1,0.058823529411764705
31623026001,6,1,0.058823529411764705
31623898001,1,3,0.3333333333333333
31623898001,2,2,0.2222222222222222
31623898001,3,3,0.3333333333333333
31623898001,6,1,0.1111111111111111
31623901001,1,1,1.0
31623904001,1,1,0.08333333333333333
31623904001,2,10,0.8333333333333334
31623904001,4,1,0.08333333333333333
31627899001,1,3,0.75
31627899001,3,1,0.25
31628003001,1,3,0.5
31628003001,2,3,0.5
31644022001,1,5,0.7142857142857143
31644022001,2,1,0.14285714285714285
31644022001,6,1,0.14285714285714285
31660018001,1,1,0.25
31660018001,2,2,0.5
31660018001,4,1,0.25
31660025001,2,5,0.5555555555555556
31660025001,4,3,0.3333333333333333
31660025001,5,1,0.1111111111111111
31660026001,1,6,0.15384615384615385
31660026001,2,9,0.23076923076923078
31660026001,3,9,0.23076923076923078
31660026001,4,4,0.10256410256410256
31660026001,5,4,0.10256410256410256
31660026001,6,7,0.1794871794871795
31663045001,2,2,1.0
31670002001,1,1,1.0
31675047001,1,1,0.25
31675047001,2,3,0.75
31675052001,2,1,0.5
31675052001,4,1,0.5
31675999001,1,2,0.2857142857142857
31675999001,2,3,0.42857142857142855
31675999001,4,2,0.2857142857142857
31675999002,1,1,0.125
31675999002,2,3,0.375
31675999002,3,1,0.125
31675999002,4,3,0.375
31677014001,1,1,0.5
31677014001,4,1,0.5
31677015001,1,1,1.0
31677016001,1,1,0.2
31677016001,2,2,0.4
31677016001,3,1,0.2
31677016001,4,1,0.2
31677017001,4,4,1.0
31677021001,1,1,0.5
31677021001,2,1,0.5
31677021002,1,1,0.5
31677021002,6,1,0.5
31677045001,6,1,1.0
31677068001,1,1,1.0
31707014001,1,1,0.1
31707014001,2,9,0.9
31707023001,1,1,0.2
31707023001,2,4,0.8
31707041001,1,2,1.0
31707055001,1,5,1.0
31707075001,1,2,0.4
31707075001,2,1,0.2
31707075001,3,1,0.2
31707075001,4,1,0.2
31707076001,1,6,0.8571428571428571
31707076001,2,1,0.14285714285714285
31707086001,1,3,0.75
31707086001,4,1,0.25
31707941001,1,1,0.5
31707941001,3,1,0.5
31709944001,1,1,0.3333333333333333
31709944001,2,1,0.3333333333333333
31709944001,4,1,0.3333333333333333
31709946001,1,7,0.875
31709946001,3,1,0.125
31709974001,1,5,0.16129032258064516
31709974001,2,25,0.8064516129032258
31709974001,3,1,0.03225806451612903
31732897001,1,1,1.0
31753028001,2,1,1.0
31761004001,1,2,1.0
31762003001,1,5,0.8333333333333334
31762003001,2,1,0.16666666666666666
31762007001,1,4,0.5
31762007001,2,3,0.375
31762007001,3,1,0.125
31762009001,1,10,0.8333333333333334
31762009001,2,2,0.16666666666666666
31762012001,1,6,1.0
31762017001,1,13,1.0
31762022001,1,8,0.8888888888888888
31762022001,2,1,0.1111111111111111
31762034001,1,7,0.7
31762034001,2,2,0.2
